exer_id,cpt_seq
13512,"58,104"
13513,"58,104"
13514,"58,104"
13515,"58,104"
13516,"58,104"
13517,60
13518,78
13519,80
13520,80
13521,82
13522,89
13523,89
13524,89
13525,89
13526,89
13527,89
13528,89
13529,98
13530,34
13531,"1,44"
13532,"1,44"
13533,"6,37"
13534,9
13535,13
13536,13
13537,25
13538,25
13539,26
13540,29
13541,29
13542,29
13543,29
13544,29
13545,29
13546,29
13547,30
13548,30
13549,30
13550,30
13551,44
13552,44
13553,44
13554,44
13555,44
13556,44
13557,48
13558,48
13559,48
13560,48
13561,48
13562,48
13563,57
13564,57
13565,58
13566,58
13567,58
13568,58
13569,"58,104"
13570,"58,104"
13571,"58,104"
13572,"58,104"
13573,66
13574,79
13575,104
13576,119
13577,119
13578,119
13579,119
13580,119
13581,"1,44"
13582,2
13583,2
13584,4
13585,4
13586,4
13587,"5,11"
13588,"5,11"
13589,"6,37"
13590,"6,37"
13591,"6,37"
13592,"6,37"
13593,"6,37"
13594,"6,37"
13595,8
13596,8
13597,8
13598,9
13599,9
13600,9
13601,11
13602,11
13603,11
13604,12
13605,12
13606,12
13607,12
13608,25
13609,25
13610,25
13611,25
13612,25
13613,25
13614,26
13615,27
13616,29
13617,32
13618,34
13619,38
13620,38
13621,38
13622,38
13623,42
13624,42
13625,42
13626,"45,58"
13627,"45,58"
13628,"45,58"
13629,48
13630,57
13631,"58,104"
13632,66
13633,78
13634,78
13635,84
13636,86
13637,86
13638,86
13639,86
13640,86
13641,86
13642,86
13643,86
13644,86
13645,86
13646,86
13647,86
13648,92
13649,94
13650,95
13651,95
13652,95
13653,96
13654,98
13655,104
13656,119
13657,"1,44"
13658,"6,37"
13659,9
13660,9
13661,12
13662,14
13663,15
13664,16
13665,"22,80"
13666,22
13667,22
13668,"22,80"
13669,22
13670,25
13671,25
13672,26
13673,26
13674,26
13675,26
13676,27
13677,27
13678,27
13679,29
13680,29
13681,30
13682,30
13683,30
13684,30
13685,33
13686,33
13687,34
13688,34
13689,44
13690,48
13691,48
13692,48
13693,57
13694,57
13695,66
13696,84
13697,85
13698,86
13699,86
13700,86
13701,86
13702,95
13703,95
13704,95
13705,98
13706,119
13707,2
13708,2
13709,4
13710,"6,37"
13711,"6,37"
13712,"6,37"
13713,"6,37"
13714,"6,37"
13715,"6,37"
13716,9
13717,9
13718,9
13719,9
13720,9
13721,11
13722,12
13723,25
13724,25
13725,25
13726,25
13727,25
13728,26
13729,26
13730,26
13731,26
13732,26
13733,27
13734,27
13735,29
13736,33
13737,34
13738,34
13739,"45,58"
13740,57
13741,57
13742,58
13743,58
13744,58
13745,58
13746,89
13747,89
13748,89
13749,89
13750,89
13751,89
13752,89
13753,99
13754,99
13755,99
13756,99
13757,99
13758,99
13759,104
13760,119
13761,119
13762,119
13763,119
13764,119
13765,119
13766,119
13767,119
13768,"1,44"
13769,2
13770,2
13771,2
13772,2
13773,2
13774,2
13775,4
13776,"5,9"
13777,"6,37"
13778,"6,37"
13779,"6,37"
13780,"6,37"
13781,"6,37"
13782,"6,37"
13783,9
13784,12
13785,14
13786,14
13787,15
13788,15
13789,"15,16"
13790,18
13791,"22,80"
13792,27
13793,29
13794,30
13795,30
13796,30
13797,30
13798,30
13799,30
13800,32
13801,38
13802,44
13803,44
13804,"45,58"
13805,"45,58"
13806,"45,58"
13807,48
13808,48
13809,48
13810,49
13811,57
13812,57
13813,60
13814,81
13815,98
13816,4
13817,4
13818,"6,37"
13819,13
13820,15
13821,"15,16"
13822,21
13823,"22,80"
13824,22
13825,25
13826,25
13827,25
13828,25
13829,25
13830,26
13831,29
13832,30
13833,30
13834,30
13835,33
13836,44
13837,44
13838,"45,58"
13839,"45,58"
13840,48
13841,48
13842,48
13843,49
13844,49
13845,"58,104"
13846,99
13847,99
13848,99
13849,119
13850,119
13851,119
13852,119
13853,2
13854,4
13855,"6,37"
13856,"6,37"
13857,"6,37"
13858,"6,37"
13859,"6,37"
13860,"6,37"
13861,"6,37"
13862,"6,14"
13863,8
13864,14
13865,15
13866,"15,16"
13867,21
13868,22
13869,22
13870,25
13871,26
13872,27
13873,29
13874,29
13875,29
13876,29
13877,"32,33"
13878,34
13879,38
13880,38
13881,57
13882,57
13883,57
13884,58
13885,"58,104"
13886,78
13887,78
13888,78
13889,80
13890,82
13891,82
13892,96
13893,98
13894,2
13895,"6,37"
13896,"6,37"
13897,8
13898,13
13899,14
13900,14
13901,18
13902,25
13903,26
13904,27
13905,29
13906,29
13907,38
13908,38
13909,38
13910,42
13911,"45,58"
13912,58
13913,58
13914,58
13915,78
13916,78
13917,78
13918,78
13919,78
13920,80
13921,98
13922,119
13923,119
13924,2
13925,"6,37"
13926,"6,37"
13927,11
13928,12
13929,13
13930,14
13931,15
13932,15
13933,15
13934,25
13935,29
13936,29
13937,29
13938,29
13939,29
13940,32
13941,34
13942,38
13943,38
13944,38
13945,42
13946,58
13947,58
13948,"58,104"
13949,78
13950,78
13951,78
13952,78
13953,82
13954,82
13955,89
13956,89
13957,89
13958,89
13959,89
13960,89
13961,89
13962,98
13963,"0,9"
13964,"5,10"
13965,"6,37"
13966,9
13967,9
13968,12
13969,"15,16"
13970,"15,16"
13971,"15,16"
13972,"15,16"
13973,18
13974,"22,80"
13975,25
13976,26
13977,29
13978,29
13979,29
13980,29
13981,29
13982,30
13983,30
13984,30
13985,30
13986,30
13987,48
13988,48
13989,49
13990,57
13991,58
13992,89
13993,89
13994,89
13995,89
13996,89
13997,89
13998,89
13999,92
14000,98
14001,119
14002,"5,9"
14003,12
14004,25
14005,25
14006,29
14007,29
14008,29
14009,32
14010,"1,44"
14011,"6,37"
14012,"6,37"
14013,"6,37"
14014,"6,37"
14015,8
14016,9
14017,9
14018,12
14019,25
14020,26
14021,26
14022,26
14023,26
14024,26
14025,26
14026,27
14027,"32,33"
14028,38
14029,38
14030,38
14031,38
14032,38
14033,42
14034,42
14035,"45,58"
14036,"45,58"
14037,58
14038,58
14039,58
14040,58
14041,58
14042,60
14043,66
14044,78
14045,78
14046,82
14047,99
14048,99
14049,119
14050,2
14051,"6,37"
14052,"6,37"
14053,"6,37"
14054,"6,37"
14055,9
14056,12
14057,14
14058,"15,16"
14059,16
14060,16
14061,27
14062,27
14063,27
14064,"32,33"
14065,38
14066,38
14067,42
14068,42
14069,58
14070,58
14071,58
14072,58
14073,60
14074,60
14075,78
14076,78
14077,82
14078,82
14079,95
14080,95
14081,"5,8"
14082,"6,37"
14083,12
14084,14
14085,"15,16"
14086,"15,16"
14087,"15,16"
14088,"15,16"
14089,20
14090,"22,80"
14091,29
14092,29
14093,29
14094,33
14095,38
14096,38
14097,42
14098,42
14099,42
14100,42
14101,44
14102,"45,58"
14103,78
14104,78
14105,91
14106,98
14107,98
14108,98
14109,2
14110,2
14111,2
14112,4
14113,"5,11"
14114,"6,37"
14115,14
14116,14
14117,14
14118,14
14119,14
14120,14
14121,14
14122,14
14123,14
14124,14
14125,16
14126,18
14127,20
14128,25
14129,29
14130,30
14131,30
14132,30
14133,30
14134,"45,58"
14135,"45,58"
14136,48
14137,48
14138,57
14139,57
14140,57
14141,79
14142,79
14143,98
14144,2
14145,2
14146,2
14147,4
14148,8
14149,8
14150,9
14151,9
14152,11
14153,11
14154,"15,16"
14155,18
14156,19
14157,25
14158,25
14159,25
14160,25
14161,27
14162,27
14163,29
14164,29
14165,32
14166,34
14167,38
14168,38
14169,38
14170,38
14171,42
14172,78
14173,78
14174,80
14175,81
14176,82
14177,95
14178,95
14179,95
14180,"1,44"
14181,2
14182,2
14183,4
14184,4
14185,"5,9"
14186,11
14187,20
14188,26
14189,27
14190,29
14191,29
14192,30
14193,33
14194,44
14195,48
14196,57
14197,32
14198,32
14199,33
14200,51
14201,51
14202,60
14203,33
14204,33
14205,33
14206,33
14207,33
14208,32
14209,32
14210,32
14211,32
14212,32
14213,33
14214,33
14215,32
14216,32
14217,32
14218,51
14219,51
14220,33
14221,51
14222,51
14223,32
14224,33
14225,32
14226,32
14227,33
14228,"1,44"
14229,"5,8"
14230,"15,16"
14231,"15,16"
14232,"15,16"
14233,18
14234,25
14235,29
14236,30
14237,30
14238,58
14239,92
14240,92
14241,98
14242,"1,44"
14243,2
14244,2
14245,4
14246,"6,37"
14247,"6,37"
14248,"6,37"
14249,"6,37"
14250,"6,37"
14251,12
14252,13
14253,14
14254,"15,16"
14255,20
14256,20
14257,"22,80"
14258,25
14259,25
14260,26
14261,26
14262,29
14263,30
14264,30
14265,34
14266,"45,58"
14267,"45,58"
14268,"45,58"
14269,"45,58"
14270,48
14271,"58,104"
14272,99
14273,99
14274,99
14275,"1,44"
14276,4
14277,"5,8"
14278,"6,37"
14279,11
14280,12
14281,15
14282,"15,16"
14283,20
14284,"22,80"
14285,30
14286,30
14287,"45,58"
14288,"45,58"
14289,"45,58"
14290,57
14291,98
14292,98
14293,98
14294,2
14295,2
14296,4
14297,9
14298,11
14299,12
14300,12
14301,13
14302,"15,16"
14303,15
14304,25
14305,26
14306,26
14307,27
14308,29
14309,29
14310,29
14311,32
14312,"6,37"
14313,12
14314,14
14315,"15,16"
14316,19
14317,22
14318,25
14319,25
14320,25
14321,26
14322,26
14323,26
14324,26
14325,29
14326,29
14327,32
14328,38
14329,42
14330,48
14331,57
14332,57
14333,67
14334,78
14335,82
14336,95
14337,95
14338,98
14339,98
14340,119
14341,25
14342,25
14343,26
14344,29
14345,29
14346,29
14347,32
14348,32
14349,34
14350,34
14351,34
14352,38
14353,48
14354,81
14355,2
14356,4
14357,"6,14"
14358,12
14359,14
14360,15
14361,"15,16"
14362,18
14363,26
14364,29
14365,29
14366,32
14367,"32,33"
14368,38
14369,38
14370,38
14371,42
14372,42
14373,42
14374,42
14375,57
14376,58
14377,"58,104"
14378,"58,104"
14379,78
14380,78
14381,78
14382,81
14383,2
14384,"5,10"
14385,"5,9"
14386,"6,37"
14387,"6,37"
14388,"6,37"
14389,12
14390,15
14391,"15,16"
14392,25
14393,26
14394,27
14395,29
14396,29
14397,29
14398,29
14399,29
14400,29
14401,29
14402,29
14403,29
14404,38
14405,42
14406,42
14407,42
14408,"45,58"
14409,"45,58"
14410,48
14411,48
14412,57
14413,81
14414,82
14415,91
14416,97
14417,119
14418,4
14419,"6,37"
14420,11
14421,12
14422,14
14423,"15,16"
14424,15
14425,15
14426,15
14427,25
14428,27
14429,34
14430,34
14431,34
14432,38
14433,44
14434,44
14435,78
14436,82
14437,96
14438,119
14439,"6,37"
14440,"6,37"
14441,12
14442,25
14443,25
14444,26
14445,26
14446,26
14447,26
14448,26
14449,29
14450,29
14451,38
14452,38
14453,38
14454,42
14455,42
14456,42
14457,58
14458,58
14459,78
14460,78
14461,78
14462,78
14463,82
14464,98
14465,2
14466,4
14467,"6,37"
14468,"15,16"
14469,16
14470,18
14471,18
14472,18
14473,18
14474,26
14475,26
14476,29
14477,29
14478,29
14479,42
14480,44
14481,58
14482,58
14483,58
14484,58
14485,58
14486,78
14487,119
14488,"1,44"
14489,"1,44"
14490,2
14491,4
14492,4
14493,"6,37"
14494,8
14495,9
14496,9
14497,"15,16"
14498,18
14499,30
14500,30
14501,30
14502,"45,58"
14503,"45,58"
14504,48
14505,85
14506,"6,37"
14507,26
14508,27
14509,29
14510,29
14511,29
14512,29
14513,30
14514,30
14515,30
14516,34
14517,44
14518,44
14519,"58,104"
14520,81
14521,81
14522,81
14523,"6,37"
14524,"6,37"
14525,"6,37"
14526,9
14527,12
14528,"15,16"
14529,25
14530,26
14531,29
14532,29
14533,30
14534,30
14535,30
14536,92
14537,96
14538,8
14539,8
14540,12
14541,12
14542,27
14543,29
14544,29
14545,29
14546,30
14547,32
14548,"45,58"
14549,58
14550,"58,104"
14551,"58,104"
14552,"58,104"
14553,9
14554,12
14555,"15,16"
14556,26
14557,29
14558,"58,104"
14559,2
14560,81
14561,96
14562,2
14563,2
14564,2
14565,4
14566,"6,37"
14567,"6,37"
14568,12
14569,"15,16"
14570,"22,80"
14571,25
14572,26
14573,42
14574,44
14575,48
14576,58
14577,58
14578,"58,104"
14579,78
14580,86
14581,86
14582,86
14583,92
14584,98
14585,2
14586,"6,37"
14587,"6,37"
14588,9
14589,9
14590,12
14591,12
14592,12
14593,"15,16"
14594,"15,16"
14595,"15,16"
14596,"15,16"
14597,"15,16"
14598,"15,16"
14599,"15,16"
14600,"15,16"
14601,16
14602,18
14603,18
14604,18
14605,18
14606,18
14607,25
14608,25
14609,26
14610,26
14611,26
14612,29
14613,57
14614,95
14615,119
14616,"1,44"
14617,"5,8"
14618,9
14619,9
14620,18
14621,20
14622,26
14623,29
14624,34
14625,44
14626,48
14627,57
14628,57
14629,"58,104"
14630,"58,104"
14631,"58,104"
14632,"1,44"
14633,2
14634,12
14635,"15,16"
14636,16
14637,18
14638,25
14639,25
14640,25
14641,26
14642,29
14643,29
14644,29
14645,29
14646,29
14647,34
14648,42
14649,48
14650,"58,104"
14651,78
14652,84
14653,"3,121"
14654,"3,121"
14655,4
14656,"5,8"
14657,9
14658,27
14659,29
14660,33
14661,38
14662,38
14663,48
14664,48
14665,48
14666,78
14667,92
14668,"3,121"
14669,9
14670,9
14671,25
14672,30
14673,30
14674,30
14675,30
14676,98
14677,"6,37"
14678,9
14679,11
14680,16
14681,26
14682,29
14683,30
14684,30
14685,"32,33"
14686,44
14687,48
14688,4
14689,"6,37"
14690,12
14691,48
14692,"58,104"
14693,"6,37"
14694,9
14695,12
14696,"15,16"
14697,20
14698,29
14699,33
14700,42
14701,78
14702,78
14703,"3,121"
14704,"15,16"
14705,18
14706,25
14707,26
14708,30
14709,44
14710,48
14711,48
14712,48
14713,119
14714,"3,121"
14715,4
14716,4
14717,11
14718,12
14719,"15,16"
14720,22
14721,26
14722,26
14723,26
14724,29
14725,48
14726,48
14727,48
14728,48
14729,48
14730,48
14731,48
14732,"58,104"
14733,"58,104"
14734,"58,104"
14735,"58,104"
14736,"58,104"
14737,"58,104"
14738,"58,104"
14739,"3,121"
14740,8
14741,8
14742,11
14743,14
14744,14
14745,14
14746,14
14747,48
14748,48
14749,57
14750,"3,121"
14751,12
14752,"15,16"
14753,20
14754,26
14755,29
14756,48
14757,48
14758,48
14759,"58,104"
14760,"3,121"
14761,4
14762,15
14763,29
14764,32
14765,44
14766,44
14767,48
14768,48
14769,48
14770,48
14771,98
14772,"3,121"
14773,"6,37"
14774,9
14775,18
14776,25
14777,27
14778,29
14779,44
14780,"45,58"
14781,"45,58"
14782,"45,58"
14783,48
14784,48
14785,"58,104"
14786,"3,121"
14787,9
14788,16
14789,26
14790,29
14791,38
14792,38
14793,78
14794,98
14795,4
14796,12
14797,"15,16"
14798,18
14799,29
14800,29
14801,30
14802,33
14803,57
14804,4
14805,12
14806,16
14807,26
14808,38
14809,42
14810,42
14811,57
14812,57
14813,"3,121"
14814,"6,37"
14815,"15,16"
14816,"15,16"
14817,25
14818,29
14819,30
14820,48
14821,"58,104"
14822,79
14823,"3,121"
14824,"3,121"
14825,"6,37"
14826,9
14827,14
14828,14
14829,14
14830,14
14831,"15,16"
14832,25
14833,26
14834,26
14835,29
14836,29
14837,30
14838,48
14839,"58,104"
14840,"58,104"
14841,"58,104"
14842,"58,104"
14843,"58,104"
14844,"58,104"
14845,"58,104"
14846,"3,121"
14847,4
14848,"6,37"
14849,"15,16"
14850,16
14851,18
14852,27
14853,"45,58"
14854,"45,58"
14855,48
14856,"3,121"
14857,"15,16"
14858,22
14859,29
14860,48
14861,48
14862,78
14863,"3,121"
14864,"3,121"
14865,"5,8"
14866,9
14867,"15,16"
14868,18
14869,42
14870,48
14871,58
14872,"58,104"
14873,"58,104"
14874,78
14875,12
14876,"15,16"
14877,48
14878,"58,104"
14879,56
14880,97
14881,33
14882,97
14883,51
14884,51
14885,33
14886,"6,37"
14887,"6,37"
14888,16
14889,18
14890,26
14891,29
14892,48
14893,119
14894,32
14895,33
14896,51
14897,51
14898,51
14899,51
14900,51
14901,51
14902,51
14903,81
14904,33
14905,51
14906,12
14907,26
14908,"58,104"
14909,8
14910,9
14911,"15,16"
14912,"15,16"
14913,"15,16"
14914,26
14915,29
14916,32
14917,32
14918,54
14919,58
14920,13
14921,14
14922,14
14923,32
14924,48
14925,"12,13"
14926,"12,13"
14927,"12,13"
14928,"12,13"
14929,13
14930,34
14931,48
14932,114
14933,114
14934,114
14935,114
14936,114
14937,114
14938,114
14939,122
14940,122
14941,122
14942,122
14943,122
14944,122
14945,122
14946,122
14947,122
14948,122
14949,122
14950,122
14951,122
14952,"6,14"
14953,"12,13"
14954,14
14955,14
14956,"6,14"
14957,"6,14"
14958,13
14959,14
14960,13
14961,13
14962,14
14963,14
14964,14
14965,114
14966,114
14967,114
14968,114
14969,4
14970,"6,14"
14971,13
14972,14
14973,14
14974,"12,13"
14975,"12,13"
14976,"12,13"
14977,13
14978,13
14979,13
14980,14
14981,14
14982,33
14983,34
14984,"34,35,46"
14985,48
14986,48
14987,81
14988,"12,13"
14989,14
14990,14
14991,32
14992,118
14993,118
14994,118
14995,118
14996,118
14997,118
14998,118
14999,118
15000,118
15001,118
15002,118
15003,118
15004,118
15005,118
15006,118
15007,118
15008,118
15009,118
15010,118
15011,118
15012,118
15013,33
15014,"12,13"
15015,"12,13"
15016,"12,13"
15017,"12,13"
15018,"12,13"
15019,13
15020,14
15021,14
15022,34
15023,48
15024,48
15025,48
15026,114
15027,114
15028,114
15029,114
15030,114
15031,114
15032,114
15033,114
15034,118
15035,118
15036,118
15037,118
15038,118
15039,118
15040,118
15041,118
15042,118
15043,118
15044,118
15045,118
15046,118
15047,118
15048,118
15049,118
15050,118
15051,118
15052,118
15053,118
15054,118
15055,118
15056,118
15057,118
15058,118
15059,33
15060,"45,55"
15061,33
15062,33
15063,58
15064,58
15065,"6,14"
15066,"6,14"
15067,"6,14"
15068,"6,14"
15069,"6,14"
15070,"6,14"
15071,58
15072,58
15073,33
15074,79
15075,33
15076,"45,55"
15077,"6,14"
15078,"6,14"
15079,"6,14"
15080,"6,14"
15081,"6,14"
15082,"6,14"
15083,"6,14"
15084,"6,14"
15085,"6,14"
15086,"6,14"
15087,"6,14"
15088,"6,14"
15089,"6,14"
15090,"6,14"
15091,"6,14"
15092,"6,14"
15093,"6,14"
15094,"6,14"
15095,58
15096,58
15097,25
15098,29
15099,33
15100,"58,104"
15101,78
15102,58
15103,58
15104,58
15105,"12,13"
15106,118
15107,118
15108,"6,14"
15109,13
15110,48
15111,118
15112,118
15113,118
15114,118
15115,118
15116,118
15117,118
15118,118
15119,118
15120,"12,13"
15121,13
15122,13
15123,13
15124,14
15125,14
15126,14
15127,118
15128,118
15129,118
15130,118
15131,118
15132,"6,14"
15133,"12,13"
15134,14
15135,14
15136,14
15137,34
15138,"12,13"
15139,12
15140,12
15141,12
15142,12
15143,13
15144,13
15145,13
15146,13
15147,14
15148,14
15149,14
15150,48
15151,48
15152,48
15153,66
15154,101
15155,101
15156,101
15157,112
15158,112
15159,112
15160,112
15161,112
15162,112
15163,112
15164,112
15165,112
15166,114
15167,114
15168,114
15169,114
15170,114
15171,114
15172,114
15173,114
15174,114
15175,114
15176,114
15177,114
15178,114
15179,114
15180,114
15181,114
15182,114
15183,114
15184,114
15185,118
15186,118
15187,118
15188,118
15189,118
15190,118
15191,118
15192,118
15193,118
15194,118
15195,118
15196,118
15197,118
15198,118
15199,122
15200,122
15201,122
15202,122
15203,122
15204,122
15205,122
15206,122
15207,122
15208,122
15209,122
15210,122
15211,122
15212,122
15213,"6,14"
15214,13
15215,118
15216,118
15217,"12,13"
15218,"12,13"
15219,12
15220,12
15221,12
15222,12
15223,13
15224,13
15225,13
15226,13
15227,13
15228,34
15229,66
15230,112
15231,112
15232,112
15233,112
15234,112
15235,112
15236,112
15237,112
15238,112
15239,112
15240,112
15241,112
15242,112
15243,112
15244,112
15245,112
15246,11
15247,"12,13"
15248,"12,13"
15249,14
15250,14
15251,103
15252,103
15253,114
15254,114
15255,114
15256,114
15257,114
15258,114
15259,118
15260,118
15261,118
15262,118
15263,118
15264,118
15265,118
15266,118
15267,118
15268,118
15269,118
15270,118
15271,118
15272,118
15273,118
15274,118
15275,118
15276,118
15277,118
15278,118
15279,118
15280,118
15281,118
15282,118
15283,118
15284,118
15285,9
15286,11
15287,"12,13"
15288,12
15289,13
15290,13
15291,13
15292,13
15293,13
15294,13
15295,13
15296,13
15297,13
15298,13
15299,13
15300,13
15301,14
15302,14
15303,"34,35,46"
15304,"34,35,46"
15305,112
15306,112
15307,114
15308,114
15309,114
15310,114
15311,118
15312,118
15313,118
15314,118
15315,118
15316,"6,14"
15317,12
15318,12
15319,13
15320,13
15321,13
15322,14
15323,32
15324,48
15325,66
15326,101
15327,101
15328,101
15329,101
15330,101
15331,101
15332,101
15333,101
15334,101
15335,112
15336,112
15337,114
15338,114
15339,114
15340,114
15341,114
15342,114
15343,118
15344,118
15345,118
15346,118
15347,118
15348,118
15349,118
15350,118
15351,118
15352,118
15353,118
15354,118
15355,118
15356,118
15357,118
15358,118
15359,118
15360,118
15361,118
15362,118
15363,118
15364,118
15365,118
15366,118
15367,118
15368,118
15369,122
15370,122
15371,122
15372,122
15373,122
15374,122
15375,122
15376,122
15377,122
15378,122
15379,122
15380,122
15381,122
15382,"6,37"
15383,9
15384,34
15385,49
15386,"34,35,46"
15387,46
15388,9
15389,29
15390,49
15391,34
15392,"34,35,46"
15393,"45,58"
15394,"45,58"
15395,49
15396,66
15397,49
15398,49
15399,51
15400,"6,37"
15401,"6,37"
15402,8
15403,34
15404,"45,58"
15405,"45,58"
15406,49
15407,49
15408,54
15409,4
15410,"34,35,46"
15411,29
15412,49
15413,49
15414,49
15415,49
15416,"6,37"
15417,8
15418,49
15419,66
15420,4
15421,"6,37"
15422,8
15423,29
15424,29
15425,34
15426,54
15427,34
15428,49
15429,49
15430,49
15431,4
15432,"6,37"
15433,9
15434,34
15435,"34,35,46"
15436,49
15437,49
15438,51
15439,54
15440,66
15441,49
15442,29
15443,54
15444,"6,37"
15445,29
15446,51
15447,"1,44"
15448,"22,80"
15449,34
15450,49
15451,4
15452,8
15453,8
15454,9
15455,49
15456,"6,37"
15457,29
15458,29
15459,29
15460,49
15461,49
15462,49
15463,"34,35,46"
15464,8
15465,9
15466,29
15467,49
15468,"22,80"
15469,29
15470,34
15471,49
15472,49
15473,49
15474,49
15475,54
15476,8
15477,49
15478,9
15479,29
15480,9
15481,29
15482,49
15483,66
15484,4
15485,4
15486,9
15487,33
15488,49
15489,54
15490,66
15491,9
15492,29
15493,66
15494,"6,37"
15495,4
15496,49
15497,"45,58"
15498,"45,58"
15499,"6,37"
15500,"6,37"
15501,"45,58"
15502,"45,58"
15503,49
15504,49
15505,49
15506,49
15507,12
15508,29
15509,34
15510,49
15511,9
15512,46
15513,49
15514,33
15515,52
15516,54
15517,54
15518,52
15519,54
15520,79
15521,79
15522,48
15523,52
15524,52
15525,52
15526,56
15527,81
15528,81
15529,52
15530,52
15531,52
15532,54
15533,52
15534,52
15535,52
15536,52
15537,96
15538,96
15539,52
15540,52
15541,52
15542,52
15543,49
15544,12
15545,49
15546,4
15547,49
15548,12
15549,12
15550,"45,58"
15551,"45,58"
15552,51
15553,49
15554,29
15555,4
15556,49
15557,"6,37"
15558,9
15559,66
15560,66
15561,4
15562,12
15563,34
15564,29
15565,29
15566,34
15567,49
15568,8
15569,9
15570,49
15571,"6,37"
15572,"6,37"
15573,12
15574,34
15575,"6,37"
15576,12
15577,29
15578,"6,37"
15579,49
15580,4
15581,12
15582,"34,35,46"
15583,12
15584,9
15585,4
15586,29
15587,49
15588,"45,58"
15589,"45,58"
15590,"45,58"
15591,29
15592,49
15593,51
15594,12
15595,11
15596,29
15597,34
15598,"6,37"
15599,"6,37"
15600,29
15601,49
15602,"6,37"
15603,29
15604,34
15605,12
15606,12
15607,29
15608,49
15609,29
15610,33
15611,33
15612,49
15613,49
15614,"71,72,73,77"
15615,"71,72,73,77"
15616,69
15617,69
15618,"15,16"
15619,"15,16"
15620,18
15621,25
15622,25
15623,"15,16"
15624,"15,16"
15625,"15,16"
15626,"15,16"
15627,"15,16"
15628,"15,16"
15629,"15,16"
15630,"15,16"
15631,18
15632,25
15633,25
15634,"15,16"
15635,"15,16"
15636,18
15637,25
15638,"15,16"
15639,"15,16"
15640,"15,16"
15641,"15,16"
15642,"15,16"
15643,"15,16"
15644,"15,16"
15645,"15,16"
15646,"15,16"
15647,"15,16"
15648,25
15649,"15,16"
15650,18
15651,58
15652,58
15653,"15,16"
15654,25
15655,25
15656,"15,16"
15657,"15,16"
15658,98
15659,81
15660,81
15661,81
15662,81
15663,81
15664,81
15665,98
15666,58
15667,58
15668,58
15669,58
15670,58
15671,"6,65"
15672,32
15673,33
15674,48
15675,48
15676,48
15677,60
15678,"6,65"
15679,"6,65"
15680,9
15681,33
15682,52
15683,52
15684,52
15685,52
15686,52
15687,52
15688,"6,65"
15689,"6,65"
15690,"6,65"
15691,"6,65"
15692,26
15693,32
15694,32
15695,33
15696,33
15697,36
15698,47
15699,47
15700,47
15701,47
15702,47
15703,47
15704,47
15705,47
15706,47
15707,47
15708,47
15709,47
15710,47
15711,48
15712,48
15713,50
15714,26
15715,26
15716,26
15717,33
15718,47
15719,48
15720,50
15721,52
15722,52
15723,50
15724,33
15725,50
15726,50
15727,50
15728,52
15729,52
15730,52
15731,52
15732,52
15733,"6,65"
15734,26
15735,29
15736,32
15737,33
15738,33
15739,47
15740,47
15741,47
15742,47
15743,48
15744,50
15745,50
15746,52
15747,29
15748,33
15749,47
15750,48
15751,48
15752,50
15753,32
15754,33
15755,51
15756,60
15757,32
15758,32
15759,52
15760,52
15761,50
15762,48
15763,48
15764,52
15765,32
15766,32
15767,81
15768,81
15769,56
15770,56
15771,56
15772,56
15773,56
15774,56
15775,56
15776,56
15777,56
15778,56
15779,56
15780,56
15781,56
15782,56
15783,56
15784,56
15785,56
15786,56
15787,56
15788,56
15789,56
15790,56
15791,56
15792,56
15793,56
15794,56
15795,56
15796,56
15797,56
15798,56
15799,56
15800,56
15801,56
15802,56
15803,56
15804,56
15805,56
15806,56
15807,56
15808,56
15809,56
15810,56
15811,56
15812,56
15813,56
15814,56
15815,56
15816,56
15817,56
15818,56
15819,56
15820,56
15821,56
15822,56
15823,56
15824,56
15825,56
15826,56
15827,56
15828,56
15829,56
15830,56
15831,56
15832,56
15833,56
15834,56
15835,56
15836,56
15837,56
15838,56
15839,56
15840,56
15841,56
15842,56
15843,56
15844,56
15845,56
15846,81
15847,81
15848,56
15849,56
15850,56
15851,56
15852,56
15853,56
15854,56
15855,56
15856,81
15857,81
15858,56
15859,56
15860,56
15861,56
15862,56
15863,56
15864,56
15865,56
15866,56
15867,56
15868,56
15869,56
15870,56
15871,56
15872,56
15873,56
15874,56
15875,56
15876,56
15877,56
15878,56
15879,56
15880,56
15881,56
15882,8
15883,"6,65"
15884,"6,8"
15885,"6,8"
15886,"6,8"
15887,"6,9"
15888,"6,9"
15889,"6,9"
15890,"6,11"
15891,"22,51"
15892,81
15893,"12,13"
15894,13
15895,13
15896,48
15897,9
15898,56
15899,"22,51"
15900,82
15901,82
15902,82
15903,82
15904,82
15905,82
15906,34
15907,34
15908,4
15909,"12,13"
15910,118
15911,118
15912,118
15913,118
15914,118
15915,118
15916,118
15917,118
15918,118
15919,118
15920,118
15921,118
15922,14
15923,14
15924,118
15925,118
15926,118
15927,118
15928,118
15929,118
15930,118
15931,118
15932,118
15933,118
15934,118
15935,118
15936,118
15937,118
15938,118
15939,118
15940,118
15941,118
15942,"12,13"
15943,118
15944,118
15945,118
15946,118
15947,118
15948,118
15949,118
15950,"6,14"
15951,14
15952,118
15953,118
15954,118
15955,118
15956,118
15957,118
15958,118
15959,118
15960,118
15961,118
15962,118
15963,118
15964,12
15965,13
