query_concept,support_concept,hop,weight
32,52,1,1.0
58,98,3,0.48999999999999994
58,98,2,0.7
81,98,3,0.48999999999999994
58,98,1,1.0
81,98,2,0.7
59,98,3,0.48999999999999994
81,58,1,1.0
59,58,2,0.7
81,58,3,0.48999999999999994
59,81,1,1.0
98,81,3,0.48999999999999994
81,59,1,1.0
98,59,2,0.7
98,59,3,0.48999999999999994
98,81,1,1.0
98,81,2,0.7
81,98,2,0.7
81,98,1,1.0
81,98,3,0.48999999999999994
98,81,1,1.0
96,81,3,0.48999999999999994
81,98,1,1.0
96,98,2,0.7
81,98,3,0.48999999999999994
96,81,1,1.0
98,81,3,0.48999999999999994
81,96,1,1.0
98,96,2,0.7
12,96,3,0.48999999999999994
98,81,1,1.0
12,81,2,0.7
98,81,3,0.48999999999999994
12,98,1,1.0
98,12,1,1.0
98,12,2,0.7
98,12,3,0.48999999999999994
36,98,3,0.48999999999999994
36,98,2,0.7
36,98,1,1.0
46,98,3,0.48999999999999994
98,36,1,1.0
46,36,2,0.7
58,36,3,0.48999999999999994
46,98,1,1.0
58,98,2,0.7
11,98,3,0.48999999999999994
58,46,1,1.0
11,46,2,0.7
11,58,1,1.0
46,58,2,0.7
98,58,3,0.48999999999999994
46,11,1,1.0
98,11,2,0.7
59,11,3,0.48999999999999994
98,46,1,1.0
59,46,2,0.7
98,46,3,0.48999999999999994
59,98,1,1.0
55,98,3,0.48999999999999994
98,59,1,1.0
55,59,2,0.7
98,59,3,0.48999999999999994
55,98,1,1.0
98,55,1,1.0
98,55,2,0.7
9,55,3,0.48999999999999994
9,98,2,0.7
52,98,3,0.48999999999999994
9,98,1,1.0
52,98,2,0.7
9,98,3,0.48999999999999994
52,9,1,1.0
81,9,3,0.48999999999999994
9,52,1,1.0
81,52,2,0.7
81,52,3,0.48999999999999994
81,9,1,1.0
81,9,2,0.7
98,9,3,0.48999999999999994
98,81,2,0.7
98,81,3,0.48999999999999994
98,81,1,1.0
98,81,2,0.7
98,81,3,0.48999999999999994
81,98,3,0.48999999999999994
81,98,2,0.7
84,98,3,0.48999999999999994
81,98,1,1.0
84,98,2,0.7
84,81,1,1.0
79,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
44,7,2,0.7
44,7,1,1.0
44,7,3,0.48999999999999994
7,44,1,1.0
44,7,2,0.7
7,44,2,0.7
7,44,3,0.48999999999999994
44,7,1,1.0
44,7,3,0.48999999999999994
7,44,1,1.0
44,7,2,0.7
7,44,2,0.7
44,7,1,1.0
7,98,1,1.0
44,98,1,1.0
7,98,2,0.7
44,98,2,0.7
14,98,3,0.48999999999999994
44,7,1,1.0
7,44,1,1.0
14,7,2,0.7
14,44,2,0.7
12,7,3,0.48999999999999994
13,7,3,0.48999999999999994
12,44,3,0.48999999999999994
13,44,3,0.48999999999999994
14,7,1,1.0
14,44,1,1.0
12,7,2,0.7
13,7,2,0.7
12,44,2,0.7
13,44,2,0.7
44,7,3,0.48999999999999994
7,44,3,0.48999999999999994
12,14,1,1.0
13,14,1,1.0
7,14,2,0.7
44,14,2,0.7
98,14,3,0.48999999999999994
7,12,1,1.0
44,12,1,1.0
7,13,1,1.0
44,13,1,1.0
98,12,2,0.7
98,13,2,0.7
7,12,3,0.48999999999999994
7,13,3,0.48999999999999994
98,7,1,1.0
98,44,1,1.0
7,44,2,0.7
7,44,3,0.48999999999999994
7,98,1,1.0
7,98,2,0.7
14,98,3,0.48999999999999994
14,7,2,0.7
1,7,3,0.48999999999999994
24,7,3,0.48999999999999994
31,7,3,0.48999999999999994
48,7,3,0.48999999999999994
14,7,1,1.0
1,7,2,0.7
24,7,2,0.7
31,7,2,0.7
48,7,2,0.7
1,14,1,1.0
24,14,1,1.0
31,14,1,1.0
48,14,1,1.0
7,14,2,0.7
1,14,3,0.48999999999999994
24,14,3,0.48999999999999994
44,14,3,0.48999999999999994
7,1,1,1.0
7,24,1,1.0
7,31,1,1.0
7,48,1,1.0
24,1,2,0.7
44,1,2,0.7
1,24,2,0.7
44,24,2,0.7
1,31,2,0.7
24,31,2,0.7
44,31,2,0.7
1,48,2,0.7
24,48,2,0.7
44,48,2,0.7
98,1,3,0.48999999999999994
98,24,3,0.48999999999999994
98,31,3,0.48999999999999994
98,48,3,0.48999999999999994
1,7,1,1.0
24,7,1,1.0
44,7,1,1.0
98,7,2,0.7
98,1,1,1.0
98,24,1,1.0
98,44,1,1.0
7,0,1,1.0
44,0,1,1.0
7,9,1,1.0
44,9,1,1.0
9,0,2,0.7
0,9,2,0.7
7,0,3,0.48999999999999994
44,0,3,0.48999999999999994
7,9,3,0.48999999999999994
44,9,3,0.48999999999999994
0,7,1,1.0
9,7,1,1.0
0,44,1,1.0
9,44,1,1.0
44,7,2,0.7
7,44,2,0.7
98,7,3,0.48999999999999994
98,44,3,0.48999999999999994
7,0,1,1.0
44,0,1,1.0
7,9,1,1.0
44,9,1,1.0
98,0,2,0.7
98,9,2,0.7
98,0,3,0.48999999999999994
98,9,3,0.48999999999999994
98,7,1,1.0
98,44,1,1.0
98,7,2,0.7
98,44,2,0.7
98,7,3,0.48999999999999994
98,44,3,0.48999999999999994
0,98,3,0.48999999999999994
11,98,3,0.48999999999999994
0,98,2,0.7
11,98,2,0.7
0,98,1,1.0
11,98,1,1.0
7,98,3,0.48999999999999994
44,98,3,0.48999999999999994
98,0,1,1.0
98,11,1,1.0
7,0,2,0.7
44,0,2,0.7
7,11,2,0.7
44,11,2,0.7
98,0,3,0.48999999999999994
98,11,3,0.48999999999999994
7,98,1,1.0
44,98,1,1.0
7,98,3,0.48999999999999994
44,98,3,0.48999999999999994
98,7,1,1.0
98,44,1,1.0
44,7,2,0.7
7,44,2,0.7
44,7,3,0.48999999999999994
7,44,3,0.48999999999999994
7,98,1,1.0
44,98,1,1.0
7,98,2,0.7
44,98,2,0.7
7,98,3,0.48999999999999994
44,7,1,1.0
7,44,1,1.0
7,44,2,0.7
98,7,3,0.48999999999999994
98,44,3,0.48999999999999994
7,44,1,1.0
98,7,2,0.7
98,44,2,0.7
14,7,3,0.48999999999999994
14,44,3,0.48999999999999994
98,7,1,1.0
14,7,2,0.7
14,98,1,1.0
7,98,2,0.7
7,98,3,0.48999999999999994
44,98,3,0.48999999999999994
7,14,1,1.0
7,14,2,0.7
44,14,2,0.7
44,7,1,1.0
7,98,1,1.0
7,98,3,0.48999999999999994
44,98,3,0.48999999999999994
98,7,1,1.0
44,7,2,0.7
98,7,3,0.48999999999999994
7,98,1,1.0
44,98,1,1.0
7,98,3,0.48999999999999994
98,7,1,1.0
98,44,1,1.0
7,44,2,0.7
1,7,3,0.48999999999999994
24,7,3,0.48999999999999994
44,7,3,0.48999999999999994
1,44,3,0.48999999999999994
24,44,3,0.48999999999999994
7,98,1,1.0
1,98,2,0.7
24,98,2,0.7
44,98,2,0.7
1,7,1,1.0
24,7,1,1.0
44,7,1,1.0
98,7,2,0.7
98,1,1,1.0
98,24,1,1.0
98,44,1,1.0
7,1,2,0.7
7,24,2,0.7
7,44,2,0.7
13,1,3,0.48999999999999994
13,24,3,0.48999999999999994
13,44,3,0.48999999999999994
7,98,1,1.0
13,98,2,0.7
13,98,3,0.48999999999999994
13,7,1,1.0
13,7,2,0.7
13,7,3,0.48999999999999994
98,12,1,1.0
98,13,1,1.0
14,12,2,0.7
14,13,2,0.7
13,12,3,0.48999999999999994
14,98,1,1.0
13,98,2,0.7
13,14,1,1.0
98,14,2,0.7
1,14,3,0.48999999999999994
24,14,3,0.48999999999999994
44,14,3,0.48999999999999994
98,13,1,1.0
1,13,2,0.7
24,13,2,0.7
44,13,2,0.7
1,98,1,1.0
24,98,1,1.0
44,98,1,1.0
13,98,2,0.7
13,98,3,0.48999999999999994
13,1,1,1.0
13,24,1,1.0
13,44,1,1.0
13,1,2,0.7
13,24,2,0.7
13,44,2,0.7
12,1,3,0.48999999999999994
13,1,3,0.48999999999999994
12,24,3,0.48999999999999994
13,24,3,0.48999999999999994
12,44,3,0.48999999999999994
13,44,3,0.48999999999999994
12,13,2,0.7
7,13,3,0.48999999999999994
44,13,3,0.48999999999999994
12,13,1,1.0
7,13,2,0.7
44,13,2,0.7
7,13,3,0.48999999999999994
7,12,1,1.0
44,12,1,1.0
7,13,1,1.0
44,13,1,1.0
7,12,2,0.7
7,13,2,0.7
7,12,3,0.48999999999999994
7,13,3,0.48999999999999994
7,44,1,1.0
7,44,2,0.7
13,7,3,0.48999999999999994
13,44,3,0.48999999999999994
13,7,2,0.7
13,7,3,0.48999999999999994
13,7,1,1.0
13,7,2,0.7
7,13,2,0.7
0,13,3,0.48999999999999994
9,13,3,0.48999999999999994
7,13,1,1.0
0,13,2,0.7
9,13,2,0.7
7,13,3,0.48999999999999994
44,13,3,0.48999999999999994
0,7,1,1.0
9,7,1,1.0
44,7,2,0.7
44,7,3,0.48999999999999994
7,0,1,1.0
44,0,1,1.0
7,9,1,1.0
44,9,1,1.0
7,0,2,0.7
44,0,2,0.7
7,9,2,0.7
44,9,2,0.7
1,0,3,0.48999999999999994
24,0,3,0.48999999999999994
44,0,3,0.48999999999999994
1,9,3,0.48999999999999994
24,9,3,0.48999999999999994
44,9,3,0.48999999999999994
44,7,1,1.0
7,44,1,1.0
1,7,2,0.7
24,7,2,0.7
44,7,2,0.7
1,44,2,0.7
24,44,2,0.7
14,7,3,0.48999999999999994
14,44,3,0.48999999999999994
1,7,1,1.0
24,7,1,1.0
44,7,1,1.0
1,44,1,1.0
24,44,1,1.0
14,7,2,0.7
14,44,2,0.7
7,44,3,0.48999999999999994
14,1,1,1.0
14,24,1,1.0
14,44,1,1.0
7,1,2,0.7
7,24,2,0.7
7,44,2,0.7
7,1,3,0.48999999999999994
7,24,3,0.48999999999999994
7,44,3,0.48999999999999994
7,14,1,1.0
7,14,2,0.7
29,49,2,0.7
29,49,1,1.0
49,29,1,1.0
49,29,2,0.7
49,29,3,0.48999999999999994
30,49,3,0.48999999999999994
30,49,2,0.7
30,49,1,1.0
49,30,1,1.0
49,30,2,0.7
49,30,3,0.48999999999999994
53,49,1,1.0
51,49,3,0.48999999999999994
49,53,1,1.0
51,53,2,0.7
51,49,1,1.0
53,49,2,0.7
53,51,1,1.0
49,51,2,0.7
49,51,3,0.48999999999999994
49,53,1,1.0
49,53,2,0.7
49,53,3,0.48999999999999994
80,49,3,0.48999999999999994
80,49,2,0.7
48,49,3,0.48999999999999994
80,49,1,1.0
48,49,2,0.7
51,49,3,0.48999999999999994
48,80,1,1.0
51,80,2,0.7
51,48,1,1.0
80,48,2,0.7
49,48,3,0.48999999999999994
80,51,1,1.0
49,51,2,0.7
82,51,3,0.48999999999999994
49,80,1,1.0
82,80,2,0.7
49,80,3,0.48999999999999994
82,49,1,1.0
49,82,1,1.0
49,82,2,0.7
44,82,3,0.48999999999999994
44,49,2,0.7
44,49,1,1.0
50,51,1,1.0
80,51,2,0.7
50,51,3,0.48999999999999994
80,50,1,1.0
52,50,3,0.48999999999999994
50,80,1,1.0
52,80,2,0.7
82,80,3,0.48999999999999994
52,50,1,1.0
82,50,2,0.7
49,50,3,0.48999999999999994
82,52,1,1.0
49,52,2,0.7
49,52,3,0.48999999999999994
49,82,1,1.0
49,82,2,0.7
49,82,3,0.48999999999999994
37,49,3,0.48999999999999994
37,49,2,0.7
44,49,3,0.48999999999999994
37,49,1,1.0
44,49,2,0.7
44,37,1,1.0
49,37,2,0.7
49,37,3,0.48999999999999994
49,44,1,1.0
49,44,2,0.7
37,44,3,0.48999999999999994
37,49,2,0.7
32,49,3,0.48999999999999994
37,49,1,1.0
32,49,2,0.7
32,37,1,1.0
49,37,2,0.7
49,37,3,0.48999999999999994
49,32,1,1.0
49,32,2,0.7
37,32,3,0.48999999999999994
37,49,2,0.7
37,49,1,1.0
47,49,3,0.48999999999999994
49,37,1,1.0
47,37,2,0.7
44,37,3,0.48999999999999994
47,49,1,1.0
44,49,2,0.7
44,47,1,1.0
29,49,3,0.48999999999999994
29,49,2,0.7
29,49,3,0.48999999999999994
29,49,1,1.0
29,49,2,0.7
49,29,2,0.7
49,29,3,0.48999999999999994
49,29,1,1.0
49,29,2,0.7
49,29,3,0.48999999999999994
33,49,3,0.48999999999999994
33,49,2,0.7
33,49,1,1.0
49,33,1,1.0
49,33,2,0.7
49,33,3,0.48999999999999994
33,49,3,0.48999999999999994
33,49,2,0.7
19,49,3,0.48999999999999994
33,49,1,1.0
19,49,2,0.7
19,33,1,1.0
49,33,2,0.7
49,33,3,0.48999999999999994
49,19,1,1.0
49,19,2,0.7
49,19,3,0.48999999999999994
44,49,1,1.0
49,44,1,1.0
49,44,2,0.7
49,44,3,0.48999999999999994
48,49,3,0.48999999999999994
48,49,2,0.7
48,49,1,1.0
29,49,3,0.48999999999999994
49,48,1,1.0
29,48,2,0.7
49,48,3,0.48999999999999994
29,49,1,1.0
49,29,1,1.0
49,29,2,0.7
1,29,3,0.48999999999999994
44,29,3,0.48999999999999994
1,49,2,0.7
44,49,2,0.7
44,49,3,0.48999999999999994
1,49,1,1.0
44,49,1,1.0
44,49,2,0.7
29,49,3,0.48999999999999994
44,1,1,1.0
29,1,2,0.7
29,44,2,0.7
49,1,3,0.48999999999999994
49,44,3,0.48999999999999994
29,44,1,1.0
49,44,2,0.7
29,44,3,0.48999999999999994
49,29,1,1.0
48,29,3,0.48999999999999994
29,49,1,1.0
48,49,2,0.7
48,29,1,1.0
48,51,1,1.0
49,51,2,0.7
49,51,3,0.48999999999999994
49,48,1,1.0
49,48,2,0.7
51,48,3,0.48999999999999994
51,49,2,0.7
51,49,1,1.0
49,51,1,1.0
49,51,2,0.7
51,49,2,0.7
51,49,1,1.0
49,51,1,1.0
49,51,2,0.7
49,51,3,0.48999999999999994
44,49,3,0.48999999999999994
44,49,2,0.7
44,49,3,0.48999999999999994
44,49,1,1.0
44,49,2,0.7
51,49,3,0.48999999999999994
51,44,2,0.7
49,44,3,0.48999999999999994
51,44,1,1.0
49,44,2,0.7
49,44,3,0.48999999999999994
49,51,1,1.0
49,51,2,0.7
49,51,3,0.48999999999999994
50,49,3,0.48999999999999994
50,49,2,0.7
50,49,1,1.0
29,49,3,0.48999999999999994
49,50,1,1.0
29,50,2,0.7
49,50,3,0.48999999999999994
29,49,1,1.0
44,49,3,0.48999999999999994
49,29,1,1.0
44,29,2,0.7
48,29,3,0.48999999999999994
44,49,1,1.0
48,49,2,0.7
29,49,3,0.48999999999999994
48,44,1,1.0
29,44,2,0.7
48,44,3,0.48999999999999994
29,48,1,1.0
49,48,3,0.48999999999999994
48,29,1,1.0
49,29,2,0.7
49,48,1,1.0
29,48,2,0.7
18,48,3,0.48999999999999994
29,49,1,1.0
18,49,2,0.7
51,49,3,0.48999999999999994
18,29,1,1.0
51,29,2,0.7
17,29,3,0.48999999999999994
51,18,1,1.0
17,18,2,0.7
49,18,3,0.48999999999999994
17,51,1,1.0
49,51,2,0.7
49,17,1,1.0
51,17,2,0.7
49,17,3,0.48999999999999994
51,49,1,1.0
51,49,3,0.48999999999999994
49,51,1,1.0
29,51,3,0.48999999999999994
51,49,1,1.0
29,49,2,0.7
29,49,3,0.48999999999999994
29,51,1,1.0
29,51,2,0.7
1,51,3,0.48999999999999994
44,51,3,0.48999999999999994
1,29,2,0.7
44,29,2,0.7
1,29,1,1.0
44,29,1,1.0
82,49,3,0.48999999999999994
82,49,2,0.7
82,49,1,1.0
49,37,1,1.0
49,37,2,0.7
80,37,3,0.48999999999999994
80,49,2,0.7
80,49,1,1.0
49,80,1,1.0
49,80,2,0.7
49,80,3,0.48999999999999994
37,49,3,0.48999999999999994
37,49,2,0.7
51,49,3,0.48999999999999994
37,49,1,1.0
51,49,2,0.7
32,49,3,0.48999999999999994
51,37,1,1.0
32,37,2,0.7
80,37,3,0.48999999999999994
32,51,1,1.0
80,51,2,0.7
49,51,3,0.48999999999999994
80,32,1,1.0
49,32,2,0.7
49,32,3,0.48999999999999994
49,80,1,1.0
49,80,2,0.7
44,80,3,0.48999999999999994
44,49,2,0.7
37,49,3,0.48999999999999994
44,49,1,1.0
37,49,2,0.7
37,44,1,1.0
49,44,2,0.7
49,44,3,0.48999999999999994
49,37,1,1.0
49,37,2,0.7
49,37,3,0.48999999999999994
44,52,1,1.0
52,44,1,1.0
52,44,2,0.7
52,44,3,0.48999999999999994
83,52,3,0.48999999999999994
83,52,2,0.7
83,52,1,1.0
49,44,2,0.7
51,44,3,0.48999999999999994
49,44,1,1.0
51,44,2,0.7
49,44,3,0.48999999999999994
51,49,1,1.0
49,51,1,1.0
49,51,2,0.7
49,51,3,0.48999999999999994
51,49,3,0.48999999999999994
51,49,2,0.7
51,49,1,1.0
81,79,1,1.0
79,81,1,1.0
79,81,2,0.7
81,79,2,0.7
34,79,3,0.48999999999999994
81,79,1,1.0
34,79,2,0.7
34,81,1,1.0
79,81,2,0.7
79,81,3,0.48999999999999994
79,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
34,79,3,0.48999999999999994
34,79,2,0.7
34,79,1,1.0
79,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
58,79,3,0.48999999999999994
58,79,2,0.7
34,79,3,0.48999999999999994
58,79,1,1.0
34,79,2,0.7
34,58,1,1.0
79,58,2,0.7
79,58,3,0.48999999999999994
79,34,1,1.0
79,34,2,0.7
34,79,2,0.7
34,79,1,1.0
79,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
79,34,2,0.7
79,34,3,0.48999999999999994
79,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
51,49,1,1.0
49,51,1,1.0
49,51,2,0.7
51,49,2,0.7
50,49,3,0.48999999999999994
51,49,1,1.0
50,49,2,0.7
51,49,3,0.48999999999999994
50,51,1,1.0
49,51,3,0.48999999999999994
51,50,1,1.0
49,50,2,0.7
51,50,3,0.48999999999999994
49,51,1,1.0
50,51,3,0.48999999999999994
51,49,1,1.0
50,49,2,0.7
50,51,1,1.0
49,51,2,0.7
49,51,3,0.48999999999999994
49,50,1,1.0
49,50,2,0.7
49,50,3,0.48999999999999994
51,49,3,0.48999999999999994
51,49,2,0.7
51,49,1,1.0
49,51,1,1.0
44,49,3,0.48999999999999994
44,49,2,0.7
44,49,1,1.0
29,49,3,0.48999999999999994
49,44,1,1.0
29,44,2,0.7
49,44,3,0.48999999999999994
29,49,1,1.0
49,29,1,1.0
49,29,2,0.7
17,29,3,0.48999999999999994
17,49,2,0.7
29,49,3,0.48999999999999994
17,49,1,1.0
29,49,2,0.7
29,49,3,0.48999999999999994
29,17,1,1.0
29,17,2,0.7
49,17,3,0.48999999999999994
49,29,2,0.7
49,29,1,1.0
29,49,1,1.0
29,49,2,0.7
51,49,3,0.48999999999999994
51,29,2,0.7
51,29,1,1.0
49,29,1,1.0
49,29,3,0.48999999999999994
29,49,1,1.0
49,29,1,1.0
49,29,2,0.7
49,29,3,0.48999999999999994
29,49,3,0.48999999999999994
29,49,2,0.7
29,49,1,1.0
49,29,1,1.0
49,29,2,0.7
49,29,3,0.48999999999999994
51,49,2,0.7
51,49,1,1.0
49,51,1,1.0
49,51,2,0.7
49,51,3,0.48999999999999994
51,49,3,0.48999999999999994
51,49,2,0.7
51,49,1,1.0
51,48,1,1.0
49,48,2,0.7
49,48,3,0.48999999999999994
49,51,1,1.0
49,51,2,0.7
51,49,2,0.7
1,49,3,0.48999999999999994
44,49,3,0.48999999999999994
51,49,1,1.0
1,49,2,0.7
44,49,2,0.7
1,51,1,1.0
44,51,1,1.0
49,51,2,0.7
49,51,3,0.48999999999999994
49,1,1,1.0
49,44,1,1.0
49,1,2,0.7
49,44,2,0.7
44,1,3,0.48999999999999994
44,49,2,0.7
29,49,3,0.48999999999999994
44,49,1,1.0
29,49,2,0.7
29,49,3,0.48999999999999994
29,44,1,1.0
29,44,2,0.7
29,44,3,0.48999999999999994
49,29,3,0.48999999999999994
49,29,2,0.7
49,29,3,0.48999999999999994
49,29,1,1.0
49,29,2,0.7
29,49,2,0.7
1,49,3,0.48999999999999994
44,49,3,0.48999999999999994
29,49,1,1.0
1,49,2,0.7
44,49,2,0.7
29,49,3,0.48999999999999994
1,29,1,1.0
44,29,1,1.0
29,1,1,1.0
29,44,1,1.0
29,1,2,0.7
29,44,2,0.7
44,1,3,0.48999999999999994
1,44,3,0.48999999999999994
1,29,2,0.7
44,29,2,0.7
49,29,3,0.48999999999999994
1,29,1,1.0
44,29,1,1.0
49,29,2,0.7
49,1,1,1.0
49,44,1,1.0
29,1,2,0.7
29,44,2,0.7
29,1,3,0.48999999999999994
29,44,3,0.48999999999999994
29,49,1,1.0
29,49,2,0.7
51,49,1,1.0
49,51,1,1.0
49,51,2,0.7
51,49,2,0.7
51,49,3,0.48999999999999994
51,49,1,1.0
51,49,2,0.7
51,49,3,0.48999999999999994
49,51,3,0.48999999999999994
49,51,2,0.7
49,51,1,1.0
49,51,3,0.48999999999999994
51,49,1,1.0
49,51,1,1.0
49,51,2,0.7
49,51,3,0.48999999999999994
51,49,3,0.48999999999999994
51,49,2,0.7
51,49,1,1.0
49,51,1,1.0
51,49,3,0.48999999999999994
51,49,2,0.7
51,49,1,1.0
51,49,3,0.48999999999999994
49,51,1,1.0
49,51,3,0.48999999999999994
51,49,1,1.0
48,49,3,0.48999999999999994
49,51,1,1.0
48,51,2,0.7
49,51,3,0.48999999999999994
48,49,1,1.0
48,49,3,0.48999999999999994
49,48,1,1.0
50,48,3,0.48999999999999994
48,49,1,1.0
50,49,2,0.7
50,48,1,1.0
49,48,2,0.7
49,48,3,0.48999999999999994
49,50,1,1.0
49,50,2,0.7
49,44,1,1.0
51,44,2,0.7
51,44,3,0.48999999999999994
51,49,1,1.0
51,49,2,0.7
49,51,2,0.7
49,51,3,0.48999999999999994
49,51,1,1.0
49,51,2,0.7
51,49,2,0.7
51,49,1,1.0
51,49,3,0.48999999999999994
49,51,1,1.0
51,49,1,1.0
48,29,1,1.0
44,29,2,0.7
48,29,3,0.48999999999999994
44,48,1,1.0
44,48,3,0.48999999999999994
48,44,1,1.0
44,48,1,1.0
51,85,1,1.0
93,85,2,0.7
93,51,1,1.0
85,51,2,0.7
83,51,3,0.48999999999999994
85,93,1,1.0
83,93,2,0.7
50,93,3,0.48999999999999994
83,85,1,1.0
50,85,2,0.7
93,85,3,0.48999999999999994
50,83,1,1.0
93,83,2,0.7
85,83,3,0.48999999999999994
93,50,1,1.0
85,50,2,0.7
93,50,3,0.48999999999999994
85,93,1,1.0
51,93,3,0.48999999999999994
93,85,1,1.0
51,85,2,0.7
51,93,1,1.0
79,30,1,1.0
79,30,2,0.7
81,30,3,0.48999999999999994
81,79,2,0.7
81,79,1,1.0
79,81,1,1.0
81,37,1,1.0
79,37,3,0.48999999999999994
37,81,1,1.0
79,81,2,0.7
82,81,3,0.48999999999999994
79,37,1,1.0
82,37,2,0.7
82,79,1,1.0
37,79,2,0.7
32,79,3,0.48999999999999994
37,82,1,1.0
32,82,2,0.7
34,82,3,0.48999999999999994
32,37,1,1.0
34,37,2,0.7
32,37,3,0.48999999999999994
34,32,1,1.0
79,32,3,0.48999999999999994
32,34,1,1.0
79,34,2,0.7
79,34,3,0.48999999999999994
79,32,1,1.0
79,32,2,0.7
34,32,3,0.48999999999999994
35,32,3,0.48999999999999994
46,32,3,0.48999999999999994
34,79,2,0.7
35,79,2,0.7
46,79,2,0.7
32,79,3,0.48999999999999994
33,79,3,0.48999999999999994
34,79,1,1.0
35,79,1,1.0
46,79,1,1.0
32,79,2,0.7
33,79,2,0.7
34,79,3,0.48999999999999994
32,34,1,1.0
33,34,1,1.0
32,35,1,1.0
33,35,1,1.0
32,46,1,1.0
33,46,1,1.0
34,35,2,0.7
34,46,2,0.7
79,34,3,0.48999999999999994
79,35,3,0.48999999999999994
79,46,3,0.48999999999999994
34,32,1,1.0
34,33,1,1.0
79,32,2,0.7
79,33,2,0.7
81,32,3,0.48999999999999994
81,33,3,0.48999999999999994
79,34,1,1.0
81,34,2,0.7
79,34,3,0.48999999999999994
81,79,1,1.0
79,81,1,1.0
79,81,2,0.7
79,81,3,0.48999999999999994
82,79,3,0.48999999999999994
82,79,2,0.7
82,79,1,1.0
33,79,3,0.48999999999999994
79,82,1,1.0
33,82,2,0.7
33,79,1,1.0
82,79,2,0.7
32,79,3,0.48999999999999994
82,33,1,1.0
32,33,2,0.7
32,82,1,1.0
33,82,2,0.7
80,82,3,0.48999999999999994
33,32,1,1.0
80,32,2,0.7
46,32,3,0.48999999999999994
80,33,1,1.0
46,33,2,0.7
46,33,3,0.48999999999999994
46,80,1,1.0
46,80,2,0.7
42,80,3,0.48999999999999994
42,46,2,0.7
79,46,3,0.48999999999999994
42,46,1,1.0
79,46,2,0.7
79,46,3,0.48999999999999994
79,42,1,1.0
79,42,2,0.7
37,42,3,0.48999999999999994
37,79,2,0.7
37,79,1,1.0
79,37,1,1.0
79,37,2,0.7
32,37,3,0.48999999999999994
32,79,2,0.7
32,79,3,0.48999999999999994
33,79,3,0.48999999999999994
32,79,1,1.0
32,79,2,0.7
33,79,2,0.7
81,79,3,0.48999999999999994
33,32,1,1.0
81,32,2,0.7
79,32,3,0.48999999999999994
81,32,1,1.0
81,33,1,1.0
79,32,2,0.7
79,33,2,0.7
33,32,3,0.48999999999999994
32,33,3,0.48999999999999994
79,81,1,1.0
32,81,2,0.7
33,81,2,0.7
32,79,1,1.0
33,79,1,1.0
29,23,1,1.0
23,29,1,1.0
29,23,2,0.7
29,23,3,0.48999999999999994
29,23,1,1.0
29,23,2,0.7
29,23,3,0.48999999999999994
23,29,3,0.48999999999999994
23,29,2,0.7
23,29,1,1.0
22,80,1,1.0
80,22,2,0.7
22,80,2,0.7
29,22,3,0.48999999999999994
29,80,3,0.48999999999999994
80,22,1,1.0
29,22,2,0.7
29,22,3,0.48999999999999994
29,22,1,1.0
29,80,1,1.0
29,22,2,0.7
29,80,2,0.7
23,22,1,1.0
29,22,1,1.0
23,80,1,1.0
29,80,1,1.0
29,22,2,0.7
29,80,2,0.7
29,22,3,0.48999999999999994
29,80,3,0.48999999999999994
29,23,1,1.0
29,23,2,0.7
29,23,3,0.48999999999999994
99,63,2,0.7
99,63,3,0.48999999999999994
99,63,1,1.0
99,63,2,0.7
99,63,3,0.48999999999999994
63,99,1,1.0
99,63,1,1.0
99,63,2,0.7
99,63,3,0.48999999999999994
98,99,3,0.48999999999999994
98,99,2,0.7
98,99,1,1.0
99,98,1,1.0
98,57,2,0.7
99,57,3,0.48999999999999994
98,57,1,1.0
99,57,2,0.7
98,57,3,0.48999999999999994
99,98,1,1.0
98,99,1,1.0
98,99,2,0.7
99,98,2,0.7
99,98,1,1.0
99,98,3,0.48999999999999994
98,99,1,1.0
99,98,1,1.0
99,98,3,0.48999999999999994
99,98,2,0.7
99,98,1,1.0
99,98,3,0.48999999999999994
98,99,1,1.0
99,98,1,1.0
99,98,2,0.7
57,99,1,1.0
98,99,2,0.7
98,99,3,0.48999999999999994
98,57,1,1.0
98,57,2,0.7
99,57,3,0.48999999999999994
99,98,2,0.7
99,98,1,1.0
57,98,3,0.48999999999999994
98,99,1,1.0
57,99,2,0.7
57,98,1,1.0
99,98,2,0.7
99,98,3,0.48999999999999994
99,57,1,1.0
99,57,2,0.7
98,57,3,0.48999999999999994
98,99,2,0.7
98,99,3,0.48999999999999994
98,99,1,1.0
98,99,2,0.7
99,98,2,0.7
99,98,1,1.0
57,98,3,0.48999999999999994
98,99,1,1.0
57,99,2,0.7
57,99,3,0.48999999999999994
57,98,1,1.0
57,98,2,0.7
99,98,3,0.48999999999999994
99,57,2,0.7
99,57,1,1.0
98,57,3,0.48999999999999994
57,99,1,1.0
98,99,2,0.7
98,99,3,0.48999999999999994
98,57,1,1.0
98,57,2,0.7
57,98,2,0.7
57,98,1,1.0
